"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","used_count","ebook_price","revised_notice","ebook_info","gift_info","description","image_url"
"나는 일러스트레이터다","4492477","https://www.yes24.com/product/goods/4492477","그래픽/디자인/멀티미디어","밥장 저","한빛미디어","2010년 12월","23,000","20,700","10","8.5","회원리뷰(17건)",NA,NA,NA,NA,NA,NA,"Y","절판",29,13800,"개정판이 출간되었습니다.","Y",NA,"SK 넥타이 부대원에서 5년 만에 프로 일러스트레이터로 우뚝 선 비정규 아티스트 밥장이 말하는 프리랜서의 자기 관리 & 실무 지침더 이상 회사라는 시스템에 기대어 평생 먹고 살 수는 없다. 언젠가는 혼자 일해야 ...","https://image.yes24.com/goods/4492477/L"
"톡톡샘의 포토샵 성형외과","4500643","https://www.yes24.com/product/goods/4500643","그래픽/디자인/멀티미디어","곽윤희 저","멘토르","2010년 12월","16,800","15,120","10",NA,NA,NA,NA,NA,NA,NA,NA,"Y","절판",11,NA,NA,NA,NA,"포토샵 분야 파워 블로거, 톡톡샘의 포토샵 스타일링 기법 46가지잡지나 광고 사진 속 모델들은 하나같이 탱탱하고 화사한 피부에 S라인의 명품 몸매로 너무나 완벽한 모습뿐이다. 이렇게 완벽할 수 있는 이유는 모...","https://image.yes24.com/goods/4500643/L"
"니콘 DSLR 카메라 입문","4473808","https://www.yes24.com/product/goods/4473808","그래픽/디자인/멀티미디어","박기덕 저","이지스퍼블리싱","2010년 12월","25,000","22,500","10","8.3","회원리뷰(3건)",NA,NA,NA,NA,NA,NA,"Y","절판",NA,NA,"개정판이 출간되었습니다.",NA,NA,"DSLR의 쌍두마차 역할을 해온 니콘에서 2010년 11월 출시한 최신 D7000은 중급기를 능가하는 보급형 카메라이다. 이 책은 D7000을 비롯하여 니콘용 보급기와 중급기 모두를 제대로 활용할 수 있도록 도움을 준다. 이...","https://image.yes24.com/goods/4473808/L"
"Adobe Photoshop CS 4","4591002","https://www.yes24.com/product/goods/4591002","그래픽/디자인/멀티미디어","박성원, 황성원 공저","이한출판사","2010년 12월","23,000","23,000",NA,NA,NA,NA,NA,"CD 1 포함 (예제파일 수록)",NA,NA,NA,"Y","절판",8,NA,NA,NA,NA,"어도비 CS4 시스템즈의 장점을 최대한 살리면서 실무적 업무에 필요한 능력을 갖출 뿐만 아니라 디지털이미징의 기본적인 개념을 이해하고 독창적인 화면을 연출하는 할 수 있도록 안내한다. 예제들은 실제업무에 바...","https://image.yes24.com/goods/4591002/L"
"Adobe Premiere CS 4","4588545","https://www.yes24.com/product/goods/4588545","그래픽/디자인/멀티미디어","박성원 저","이한출판사","2010년 12월","23,000","23,000",NA,NA,NA,NA,NA,"DVD 1 포함 (예제파일 수록)",NA,NA,NA,NA,"절판",5,NA,NA,NA,NA,"실생활에 적용 가능한 실용적인 실습예제를 수록했으며 프리미어 CS4의 실무능력 배양을 위한 프로젝트 중심의 내용으로 구성 되어 있다. 영상제작의 기본적인 개념부터 독창적인 영상을 제작할 수 있는 내용을 수록...","https://image.yes24.com/goods/4588545/L"
"일러스트레이터 CS5","4504483","https://www.yes24.com/product/goods/4504483","그래픽/디자인/멀티미디어","정아름 저","제우미디어","2010년 12월","22,000","19,800","10","10.0","회원리뷰(4건)",NA,NA,"CD 1 포함 (소스파일, 완성파일)","바로바로 시리즈-06",NA,NA,"Y","품절",20,NA,NA,NA,NA,"이 책은 CS5 신 버전에 맞춘 매뉴얼 서적으로 예비 디자이너를 위해 실무 위주의 예제로 구성하였다. 저자의 실무 노하우를 바탕으로 일러스트레이의 입문자 누구라도 쉽게 배울 수 있도록 설명하였다. 최신 트렌드...","https://image.yes24.com/goods/4504483/L"
"마로의 꿈","4446780","https://www.yes24.com/product/goods/4446780","그래픽/디자인/멀티미디어","이명희 저 / 김종훈 그림","제이펍","2010년 12월","22,000","19,800","10","9.0","회원리뷰(3건)",NA,NA,NA,NA,NA,NA,"Y","절판",16,NA,NA,NA,NA,"아이소메트릭 타일(Isometric Tile) 기반의 게임 공간은 현재 서비스되는 많은 소셜 게임이나 웹 게임에서 쉽게 찾아볼 수 있는 효율성 높은 게임 공간이다. 이 책은 이러한 아이소메트릭 타일 기반의 게임 공간이 ...","https://image.yes24.com/goods/4446780/L"
"스매싱 북","4491901","https://www.yes24.com/product/goods/4491901","그래픽/디자인/멀티미디어","스매싱 미디어 저 / 웹액츄얼리팀 역","웹액츄얼리코리아","2010년 12월","28,000","25,200","10","10.0","회원리뷰(1건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,NA,NA,"Y",NA,8,NA,NA,NA,NA,"글로벌 웹디자인 커뮤니티 '스매싱 매거진'이 세계 유명 웹디자이너, 웹개발자와 함께 집필한 모던 웹디자인에 관한 최고의 실용서이다. 코딩 분야의 테크니컬 팁과 사용자 인터페이스 디자인, CSS레이아웃, 웹 타이...","https://image.yes24.com/goods/4491901/L"
"P-CAD 2006 맛보기","4617066","https://www.yes24.com/product/goods/4617066","그래픽/디자인/멀티미디어","박경환, 김수훈 공저","에듀컨텐츠","2010년 12월","11,000","10,450","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"품절",NA,NA,NA,NA,NA,"초보자와 학생들이 이해하기 쉽도록 설명하고 있다. 실습 순서대로 따라하다 보며 CAD 사용법을 손쉽게 익힐 수 있다.","https://image.yes24.com/goods/4617066/L"
"포토샵 라이트룸 3","4468069","https://www.yes24.com/product/goods/4468069","그래픽/디자인/멀티미디어","백종수 저","에이스ME","2010년 12월","28,000","25,200","10",NA,NA,NA,NA,"DVD 1 (실습용 이미지)",NA,NA,NA,NA,"절판",9,NA,NA,NA,NA,"DSLR의 대중화로 카메라의 사용법 및 촬영 기술에 관한 도서가 봇물을 이루고 있는 상황에서, 디지털 포토그래퍼들의 관심은 이제 단순한 “촬영”에서 “보정”으로 옮겨가고 있다. 이와 관련하여 동호회, 카페 등...","https://image.yes24.com/goods/4468069/L"
"FINAL CUT PRO 7","4456542","https://www.yes24.com/product/goods/4456542","그래픽/디자인/멀티미디어","정영헌 저","디지털북스","2010년 12월","32,000","28,800","10","10.0","회원리뷰(1건)",NA,NA,NA,NA,NA,NA,"Y","품절",4,NA,NA,NA,NA,"현재 미국 뉴욕시립대 방송과 교수로 재직중인 저자가 파이널 컷 프로 공인 강사로서, 넌리니어 컴퓨터 편집에 관심있는 초보자들이 파이널 컷 프로 프로그램을 이해하고 참고서로 활용할 수 있도록 구성하였다. 책...","https://image.yes24.com/goods/4456542/L"
"주노그래피 JUNOGRAPHY","4435836","https://www.yes24.com/product/goods/4435836","그래픽/디자인/멀티미디어","정준호 저","비엘북스","2010년 12월","35,000","31,500","10","8.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,36,NA,NA,NA,17,NA,NA,NA,NA,"1998년 만화스케치부터, 2010년 최신 미공개 일러스트까지 280여점 수록!『JUNOGRAPHY』는 『리니지2』의 컨셉/일러스트레이터로 알려졌던 정준호의 12여년 간의 그림을 모은 일러스트 작품집이다. 1998년 초창기 만...","https://image.yes24.com/goods/4435836/L"
"뉴 이지포토 EzPhoto","4472125","https://www.yes24.com/product/goods/4472125","그래픽/디자인/멀티미디어","정동임, 에이스엠이 기획팀 저","에이스ME","2010년 12월","9,000","8,100","10",NA,NA,NA,NA,"CD 1 (이미지, 결과 파일, 이지포토 설치 프로그램(90일사용))",NA,NA,NA,"Y","절판",NA,NA,NA,NA,NA,"따라하기 방식의 내용 구성으로 기능을 쉽게 익힐 수 있으며 부족한 내용들을 [참고]와 [한가지 더!]라는 코너로 부연 설명하였다. 각 장이 끝날 때마다 [혼자해보기]를 두어 앞에서 배운 내용을 다시금 연습해 볼 ...","https://image.yes24.com/goods/4472125/L"
"After Effects 애프터 이펙트 CS5","4405895","https://www.yes24.com/product/goods/4405895","그래픽/디자인/멀티미디어","배현수 저","제우미디어","2010년 12월","23,000","20,700","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,"DVD 1 (본문속 예제파일, 동영상강의)","바로바로 시리즈-05",NA,NA,"Y",NA,10,NA,NA,NA,NA,"애프터 이펙트로 완성되는 모션그래픽 실전서 [기본+활용]이 책은 애프터 이펙트의 기본 기능과 CS5의 신기능을 빠짐없이 제대로 다루고 있다. 입문자도 쉽게 이해할 수 있도록 도와주는 친절한 설명과 모션 그래퍼...","https://image.yes24.com/goods/4405895/L"
"AUTO CAD (영문판) 오토캐드 2D 3D 완벽마스터 동영상 트레이닝 DVD","4432877","https://www.yes24.com/product/goods/4432877","그래픽/디자인/멀티미디어","메카피아 저","대광서림","2010년 11월","60,000","54,000","10",NA,NA,NA,NA,"DVD",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/4432877/L"
"사진가를 위한 포토샵 CS5","4430686","https://www.yes24.com/product/goods/4430686","그래픽/디자인/멀티미디어","이관철 저","Nstart","2010년 11월","25,000","23,750","5",NA,NA,NA,NA,"DVD",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"이 타이틀은 디지털 카메라를 이용하여 사진을 촬영하는 사진가들이 반드시 알아야할 포토샵 CS5의 기능들을 알기쉽게 자세히 설명하고 있다. 포토샵 CS5의 사진 보정 기능들을 하나하나 예를 들어 설명하므로, 포토...","https://image.yes24.com/goods/4430686/L"
"압권 플래시 CS3","4414371","https://www.yes24.com/product/goods/4414371","그래픽/디자인/멀티미디어","Vision IT 저","웰북","2010년 11월","12,000","10,800","10",NA,NA,NA,NA,"CD 1 포함",NA,NA,NA,"Y","절판",3,NA,NA,NA,NA,"총 20개의 Lesson을 통해 배우는 기능 익히기로‘책대로하기’의 설명을 따라 예문을 만들어 가면서 쉽게 프로그램의 기능을 익히고 완성된 결과물을 얻을 수 있다. 139개의 풍부한 예제를 이용한 실습 위주 학습을 ...","https://image.yes24.com/goods/4414371/L"
"Ez 포토","4394790","https://www.yes24.com/product/goods/4394790","그래픽/디자인/멀티미디어","렉스미디어 기획팀 저","REXmedia(렉스미디어)","2010년 11월","10,000","9,000","10",NA,NA,NA,NA,"CD 1 (예제 파일, EZ 포토 체험판)",NA,NA,NA,NA,"절판",1,NA,NA,NA,NA,"관심있는 예제와 쉬운 설명으로 따라하기를 만들었으며 돋보기 기능을 이용하여 그림을 더 크게 표시하였다. 실무완성에서는 생활에 필요한 예제를 사용하였으며 마무리 학습을 위해 찾아보기로 수업 내용을 정리하...","https://image.yes24.com/goods/4394790/L"
"미니앨범 & 스티커","4414603","https://www.yes24.com/product/goods/4414603","그래픽/디자인/멀티미디어","김진선 저","에이스ME","2010년 11월","13,000","11,700","10",NA,NA,NA,NA,NA,NA,NA,NA,"Y","절판",1,NA,NA,NA,NA,"미니앨범, 스티커로 나만의 소중한 미니앨범을 만들수 있도록 구성하였다. 옛날 사진, 빈티지 로모 사진, 얼짱 얼굴, 폴라로이드 사진 등 따라하기만 하면 만들수 있다. 직접 만들어 출력한 스티커는 이름표, 띠지, ...","https://image.yes24.com/goods/4414603/L"
"코렐드로로 CATALOGUE 만들기","4376446","https://www.yes24.com/product/goods/4376446","그래픽/디자인/멀티미디어","허용회 저","세창미디어","2010년 11월","33,000","29,700","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,"CD 1 (코렐드로우 X5체험판, 본문 이이지, 카탈로그 원본파일)",NA,24,NA,NA,NA,5,NA,NA,NA,NA,"카탈로그는 기업 홍보 또는 기업이 생산하는 제품을 소개하는 매개체라고 할 수 있다. 카탈로그 작업이 편집 디자인 작업 중에 난이도가 높은 편이지만 코렐드로로 쉽게 편집할 수 있는 카탈로그 디자인을 선택해서 ...","https://image.yes24.com/goods/4376446/L"
"빈티지 디자인","4387328","https://www.yes24.com/product/goods/4387328","그래픽/디자인/멀티미디어","김하영, 김연서 공저","길벗","2010년 11월","21,000","18,900","10","10.0","회원리뷰(4건)",NA,NA,NA,NA,NA,NA,"Y","절판",14,NA,NA,NA,NA,"포토샵으로 디자인하는 생활 속 핸드메이드 빈티지 DIY!","https://image.yes24.com/goods/4387328/L"
"피날레 Finale 2011 그대로 따라하기","4368644","https://www.yes24.com/product/goods/4368644","그래픽/디자인/멀티미디어","장귀오 저","혜지원","2010년 11월","20,000","18,000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",4,NA,NA,NA,NA,"이 책은 다년간 음악을 가르쳐온 저자가 음악 이론을 바탕으로 초보자들이 쉽게 피날레에 접근하도록 심혈을 기울여 집필한 책이다. 특히 오래전부터 피날레를 사용하여 피날레의 장점을 모두 알고 있어서 사용자들...","https://image.yes24.com/goods/4368644/L"
"베가스 프로 9","4356930","https://www.yes24.com/product/goods/4356930","그래픽/디자인/멀티미디어","남궁헌종 저","북앤라이프","2010년 11월","20,000","18,000","10","8.0","회원리뷰(1건)",NA,NA,"DVD 1 (본문예제소스, 완성파일, 동영상강좌)",NA,NA,NA,"Y","절판",6,NA,NA,NA,NA,"즐거운 일상생활의 영상과 사진을 베가스 프로 9로 관리하고 기록하자!많은 사람들이 행복했던 순간을 오래 간직하고 추억을 만들기 위한 수단으로 사진 및 동영상을 촬영한다. 늘 휴대하고 다니는 핸드폰부터 시작...","https://image.yes24.com/goods/4356930/L"
"인벤터 2010 (한글판)","4400418","https://www.yes24.com/product/goods/4400418","그래픽/디자인/멀티미디어","편집부","대광서림","2010년 11월","100,000","90,000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"품절",1,NA,NA,NA,NA,"인벤터 2010을 이용하여 전산응용기계제도뿐 아니라, 기계분야 산업기사ㆍ기사 실기시험을 준비하는 수험생 등을 위한 동영상 강좌를 담아낸 DVD다. 인벤터의 주요한 기능에 대해 해설한다. 아울러 기계부품의 3차원...","https://image.yes24.com/goods/4400418/L"
"사진가를 위한 포토샵 CS5 CAMERA RAW 6","4371157","https://www.yes24.com/product/goods/4371157","그래픽/디자인/멀티미디어","이관철 저","Nstart","2010년 11월","25,000","23,750","5",NA,NA,NA,NA,"DVD",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"이 타이틀은 디지털 카메라를 이용하여 사진을 촬영하는 사진가들이 반드시 알아야 할 포토샵 CS5의 Camera Raw 6의 기능들을 알기쉽게 자세히 설명하고 있다.  Camera Raw의 사진 보정 기능들을 하나하나 예를 들어...","https://image.yes24.com/goods/4371157/L"
"칼퇴근 포토샵 CS4 & CS5","4337941","https://www.yes24.com/product/goods/4337941","그래픽/디자인/멀티미디어","문용택 저","웰북","2010년 11월","22,000","19,800","10",NA,NA,NA,NA,"CD 1 (본문 사용 예제 및 완성 파일)",NA,NA,NA,"Y","절판",6,NA,NA,NA,NA,"이 책은 실무에 사용할 수 있는 포토샵의 기초 기능을 학습하고, 실제로 활용할 수 있는 예제를 통해 만족할만한 결과물을 만들 수 있는 노하우를 터득할 수 있도록 구성되어 있다. 이 책을 학습하면 포토샵의 모든 ...","https://image.yes24.com/goods/4337941/L"
"신속 조형 기술 RP 활용 가이드","4355034","https://www.yes24.com/product/goods/4355034","그래픽/디자인/멀티미디어","최성권 저","혜지원","2010년 10월","32,000","28,800","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,NA,NA,"Y",NA,8,NA,NA,NA,NA,"이 책은 “상상하는 모든 것을 만들 수 있는” 신속조형기술(RP : Rapid Prototyping)의 재료, 장비, 회사 등 신속조형기술에 관한 모든 것을 망라하고 있는 책이다. 저자가 10여년 간 전 세계를 발로 뛰면서 취재한...","https://image.yes24.com/goods/4355034/L"
"포토샵 라이트룸 3","4336293","https://www.yes24.com/product/goods/4336293","그래픽/디자인/멀티미디어","이관철 저","Nstart","2010년 10월","25,000","23,750","5",NA,NA,NA,NA,"DVD",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"DSLR 카메라 사용자들을 위해 ""포토샵 라이트룸 3""을 이용하여 사진을 임포트하고 분류하고, 수정한 후에는 익스포트 하는 작업들을 자세히 설명하고 있다. 또한 사진인들에게 필요한 디지털 사진 보정작업, 프린트 ...","https://image.yes24.com/goods/4336293/L"
"쇼핑몰 포토샵 & 레이아웃","4336928","https://www.yes24.com/product/goods/4336928","그래픽/디자인/멀티미디어","김현미, 네모기획 공저","정보문화사","2010년 10월","25,000","22,500","10",NA,NA,NA,NA,"CD 1 (예제 소스 및 완성 파일)","Design Box-02",NA,NA,NA,"절판",18,NA,NA,NA,NA,"매출을 잡기 위한 준비는 쇼핑몰 디자인에서부터 시작한다!  센스 있는 디자인과 성공한 쇼핑몰들의 노하우를 통해 간단한 사진 보정부터 쇼핑몰 상세 페이지 완성까지 쇼핑몰 디자인의 전체적인 흐름을 파악할 수 ...","https://image.yes24.com/goods/4336928/L"
"실력이 탐나는 포토샵 CS5","4247171","https://www.yes24.com/product/goods/4247171","그래픽/디자인/멀티미디어","유진영, 전나민 공저","정보문화사","2010년 10월","22,000","19,800","10",NA,NA,NA,NA,NA,NA,NA,NA,"Y","절판",15,NA,NA,NA,NA,"포토샵을 처음 접하는 사람뿐만 아니라 이전 버전 사용자 및 디자이너 지망생까지 볼 수 있도록 구성된 책이다. 프로그램을 익히는 데 가장 기본적이면서 핵심적인 이론을 먼저 훑어본 후, 기능을 하나씩 익힐 수 있...","https://image.yes24.com/goods/4247171/L"
"CADSTAR 12.0","4290272","https://www.yes24.com/product/goods/4290272","그래픽/디자인/멀티미디어","송희숙, 정헌주, 홍교의, 이용성, 지연화 공저","동일출판사","2010년 10월","30,000","30,000",NA,NA,NA,NA,NA,"CD 1 (CADSTAR DEMO)",NA,NA,NA,"Y","품절",NA,NA,NA,NA,NA,"캐드스타를 처음 접하는 사용자나 CAD에 처음 입문하는 사람들에게 설계에 대한 개념 및 설계능력, 그리고 전반적인 흐름을 파악할 수 있도록 하는데 중점을 두고 총4장으로 편집하였다. 캐드스타를 운용하는데 있어...","https://image.yes24.com/goods/4290272/L"
"쑥이샘의 일러스트레이터 CS4 동영상 강좌","4287521","https://www.yes24.com/product/goods/4287521","그래픽/디자인/멀티미디어","편집부","디캠퍼스","2010년 10월","28,000","25,200","10",NA,NA,NA,NA,"DVD",NA,NA,NA,NA,"절판",1,NA,NA,NA,NA,"어도비 일러스트레이터는 2D 그래픽의 가장 베이직한 프로그램이며 벡터방식의 대표주자로 각종 그래픽을 구현하는데 효과적이다.  각종 캐릭터 및 로고 CI작업에서부터 지도 디테일 일러스트 웹디자인 등 기본적인 ...","https://image.yes24.com/goods/4287521/L"
"프리미어 프로 CS5 마스터 동영상 강좌","4287510","https://www.yes24.com/product/goods/4287510","그래픽/디자인/멀티미디어","편집부","디캠퍼스","2010년 10월","35,000","31,500","10",NA,NA,NA,NA,"DVD",NA,NA,NA,NA,"품절",1,NA,NA,NA,NA,"프리미어 CS5의 새로운 기능들과 영상편집 및 프리미어를 처음 접하는 입문자, 그리고 좀 더 프리미어에 대한 다양한 기능 활용을 원하시는 모든 분들께 필요한 충실한 강의로 이루어진 프리미어 CS5의 입문 활용 강...","https://image.yes24.com/goods/4287510/L"
"움직임이 살아 있는 캐릭터 애니메이션","4259856","https://www.yes24.com/product/goods/4259856","그래픽/디자인/멀티미디어","오준헌 저","영진닷컴","2010년 10월","22,000","19,800","10",NA,NA,NA,NA,"CD 1 (본문 소스, Norton 360)","Exciting 3D-04",NA,NA,"Y","절판",15,NA,NA,NA,NA,"3D 애니메이션의 기본이 되는 캐릭터의 움직임을 알아본다. 각 동작별 애니메이션 구현 방법을 마야와 3ds max를 이용하여 기본 동작부터 응용 동작까지 현업에서 익힌 실무 노하우를 알려준다. 애니메이션을 만드는...","https://image.yes24.com/goods/4259856/L"
"포토샵 CS4","4224667","https://www.yes24.com/product/goods/4224667","그래픽/디자인/멀티미디어","김휘중 저","웰북","2010년 10월","12,000","10,800","10",NA,NA,NA,NA,"CD 1 포함","압권",NA,NA,"Y","절판",NA,NA,NA,NA,NA,"책에서는 포토샵의 많은 도구와 메뉴 중 꼭 필요한 부분을 중심으로 [책대로 하기]를 통해 학습하게 된다. 학습 목표에 맞는 예제를 통해 도구와 메뉴를 충분하게 익힌 후 단순히 기능을 익히는 따라하기에서 그치지...","https://image.yes24.com/goods/4224667/L"
"AUTO CAD 2010","4268277","https://www.yes24.com/product/goods/4268277","그래픽/디자인/멀티미디어","김종주 저","보성각","2010년 09월","22,000","22,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"품절",NA,NA,NA,NA,NA,"『AUTO CAD 2010』은 AUTO CAD 2010 영문판을 기준으로 2D도면 작성법에 대하여 설명한 책이다. 총 8장으로 구성하였으며 AutoCAD의 시작, 저장 및 종료 등엣부터 그리기 명령 및 편집명령, 도면 작성의 기초인 투상...","https://image.yes24.com/goods/4268277/L"
"SolidWorks 2010","4248279","https://www.yes24.com/product/goods/4248279","그래픽/디자인/멀티미디어","박석용 저","청담북스","2010년 09월","22,000","19,800","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"Solid Modeling을 처음으로 접하는 진짜 초보자들을 위해, Dassault Systemes의 SolidWorks사에서 개발/판매하고 있는 Feature-based Parametric Solid Modeler인 SolidWorks Premium 2010 소프트웨어의 기본 기능 ...","https://image.yes24.com/goods/4248279/L"
"OpenCV programming","4220549","https://www.yes24.com/product/goods/4220549","그래픽/디자인/멀티미디어","김동근 저","가메출판사","2010년 09월","24,000","21,600","10",NA,NA,NA,NA,"CD 1장 포함 (본문 소스)",NA,NA,NA,"Y","절판",4,NA,"개정판이 출간되었습니다.",NA,NA,"간결한 예제를 통한 OpenCV 프로그래밍이다. OpenCV를 이용한 영상처리 알고리즘의 이해가 가능하며 OpenCV의 CXCORE, CV, HIGHGUI 프로그래밍이다.","https://image.yes24.com/goods/4220549/L"
"FUNPPY의 FUNFUN 판타스틱 일러스트","4216776","https://www.yes24.com/product/goods/4216776","그래픽/디자인/멀티미디어","백윤화 저","영진닷컴","2010년 09월","26,000","23,400","10","9.5","회원리뷰(2건)","2일 이내 (5/13, 화) 출고예정",NA,NA,NA,NA,NA,"Y",NA,9,NA,NA,NA,NA,"Fun 디렉터 펀피funppy가 알려주는 콘셉트 일러스트의 모든 것!디자이너의 다양한 역할과 함께 개성 있는 예제들을 수록하고 있다. 또한 아이디어를 얻는 방법, 효율적 작업 방법, 작업 환경 조성 등 섹션별 다양한 ...","https://image.yes24.com/goods/4216776/L"
"Professional 3ds max & Vray Part 3","4208983","https://www.yes24.com/product/goods/4208983","그래픽/디자인/멀티미디어","박종삼 저","서우","2010년 09월","25,000","25,000",NA,"7.0","회원리뷰(1건)",NA,NA,"CD 1 포함",NA,NA,NA,NA,"품절",8,NA,NA,NA,NA,"『Professional 3dmax&vary』는 3D MAX의 기본적인 기능을 이해는 사용자를 대상으로 하는 원룸형 주택의 3D MAX작업 교재이다. 전 시리즈에서 모델링 설명이 부족하다는 의견을 반영하여 「Part3」에서는 예제를 3...","https://image.yes24.com/goods/4208983/L"
"AutoCad 2011","4169958","https://www.yes24.com/product/goods/4169958","그래픽/디자인/멀티미디어","윤상수, 김대중 공저","대림","2010년 09월","22,000","19,800","10",NA,NA,NA,NA,"CD 1 (예제 및 완성 파일)","바르게 배워서 빠르게 익히기",NA,NA,"Y","절판",4,NA,NA,NA,NA,"2D 도면을 작성하는 방법과 AutoCAD 2011의 3D 기능까지 자세히 설명한다. AutoCAD 2011은 이전 버전과 다르게 도면 문서화 작업을 쉽게 진행할 수 있으며, 3D 디자인 기능 및 팀 작업 등 고급 사용자를 위한 기능이...","https://image.yes24.com/goods/4169958/L"
"GTQ 포토샵 3급","4225026","https://www.yes24.com/product/goods/4225026","그래픽/디자인/멀티미디어","우석진, 유윤자 공저","교학사","2010년 09월","14,000","12,600","10",NA,NA,NA,NA,"CD 1 (본문 소스 파일, 포토샵 CS2 트라이 아웃)",NA,NA,NA,NA,"절판",3,NA,NA,NA,NA,"GTQ 포토샵 국가공인자격 시험 3급의 대비 문제집이다. GTQ 포토샵은 컴퓨터그래픽에 대한 기본 기능 숙지 능력과 함께 디자인 실무에 사용할 수 있는 활용능력을 검증하는 국가공인 그래픽 기술자격시험이다. 수험...","https://image.yes24.com/goods/4225026/L"
"DSLR 30일 완성 DIY","4212484","https://www.yes24.com/product/goods/4212484","그래픽/디자인/멀티미디어","김현진 저","터닝포인트","2010년 09월","16,800","15,120","10","9.2","회원리뷰(5건)",NA,NA,NA,"친절한 DIY 교과서-201",84,NA,"Y","품절",19,NA,NA,NA,NA,"디지털 카메라 열풍에 이어 다서 고가인 DSLR까지 구입하는 사용자가 늘었다. 하지만 DSLR을 처음 사용하는 초보 유저들은 화이트 밸런스, 아웃포커싱, ISO, 조리개 조절, 셔터 속도, 사진의 구도, 빛의 노출량 등 ...","https://image.yes24.com/goods/4212484/L"
"3D 아트 얼티밋 가이드","4202081","https://www.yes24.com/product/goods/4202081","그래픽/디자인/멀티미디어","월간CA편집부 저","퓨처미디어","2010년 09월","28,000","25,200","10","7.5","회원리뷰(4건)",NA,NA,NA,NA,NA,NA,"Y","절판",5,NA,NA,NA,NA,"책은 다섯 가지 부분으로 나누어져 있습니다. 단계마다 각기 다른 특색이 있으며 원하는 내용을 골라 볼 수도 있다. 첫 번째 단계를 통해 3D에 관련한 전체적인 정보를 습득할 수 있다. 3D 이미지를 만드는 데 사용...","https://image.yes24.com/goods/4202081/L"
"3D 설계를 위한 Pro/ENGINEER Wildfire 5.0","4209571","https://www.yes24.com/product/goods/4209571","그래픽/디자인/멀티미디어","정효상 저","공감솔루션","2010년 09월","36,000","34,200","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",NA,NA,"개정판이 출간되었습니다.",NA,NA,"Pro/ENGINEER 5.0을 처음 접하는 사용자들을 위한 책으로서, Pro/ENGINEER의 개념과 기능을 정확하게 익힐 수 있도록 구성되어 있다. 현장에서 사용하고 있는 부품들을 따라 하기 예제와, 연습예제로 지정하여 실무...","https://image.yes24.com/goods/4209571/L"
"복합 영상 정보 시스템 설계 및 구현","4231621","https://www.yes24.com/product/goods/4231621","그래픽/디자인/멀티미디어","조성일 등저","홍릉과학출판사","2010년 09월","18,000","18,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/4231621/L"
"Illustrator CS 5","4169547","https://www.yes24.com/product/goods/4169547","그래픽/디자인/멀티미디어","편집부","위즈샵(Wiz Sharp)","2010년 09월","30,000","27,000","10",NA,NA,NA,NA,NA,"Speed-up",NA,NA,NA,"품절",2,NA,NA,NA,NA,"강의를 보며 Illustrator CS 5를 배울 수 있는 동영상 DVD이다. Illustrator CS 5의 핵심기능을 빨리 배우도록 구성하였다. 질문 및 문의는 다음의 사이트에서 할 수 있다. http://www.itgo.co.kr 특별부록으로 이러...","https://image.yes24.com/goods/4169547/L"
"플래쉬 캐릭터 애니메이션","4173255","https://www.yes24.com/product/goods/4173255","그래픽/디자인/멀티미디어","정진헌, 진경아, 강민구, 김규철 공저","에듀컨텐츠","2010년 09월","15,500","14,720","5",NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,"개정판",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"플래쉬 캐릭터 애니메이션에 관심있는 사람들을 대상으로 기획에서 제작까지  쉽고 재미있게 애니메이션 콘텐츠를 제작할 수 있도록 고안된 실용서다. 캐릭터 애니메이션에 필요한 다양한 제반 원리를 소개하며 초보...","https://image.yes24.com/goods/4173255/L"
